site,date,species,num_call_segments
1,2023-05-25,BUECHO,0
1,2023-05-25,FEJSAK,0
1,2023-05-25,KUREIF,29
1,2023-05-25,MICKUR,0
1,2023-05-25,NIDOKI,0
1,2023-05-25,POLLEU,254
1,2023-05-25,RHIMAR,0
1,2023-05-25,ZHAOWS,0
1,2023-05-26,BUECHO,0
1,2023-05-26,FEJSAK,0
1,2023-05-26,KUREIF,16
1,2023-05-26,MICKUR,2
1,2023-05-26,NIDOKI,0
1,2023-05-26,POLLEU,246
1,2023-05-26,RHIMAR,0
1,2023-05-26,ZHAOWS,5
1,2023-05-27,BUECHO,0
1,2023-05-27,FEJSAK,0
1,2023-05-27,KUREIF,6
1,2023-05-27,MICKUR,0
1,2023-05-27,NIDOKI,0
1,2023-05-27,POLLEU,239
1,2023-05-27,RHIMAR,0
1,2023-05-27,ZHAOWS,20
1,2023-05-28,BUECHO,0
1,2023-05-28,FEJSAK,0
1,2023-05-28,KUREIF,1
1,2023-05-28,MICKUR,0
1,2023-05-28,NIDOKI,0
1,2023-05-28,POLLEU,300
1,2023-05-28,RHIMAR,0
1,2023-05-28,ZHAOWS,94
1,2023-05-29,BUECHO,0
1,2023-05-29,FEJSAK,0
1,2023-05-29,KUREIF,0
1,2023-05-29,MICKUR,1
1,2023-05-29,NIDOKI,0
1,2023-05-29,POLLEU,295
1,2023-05-29,RHIMAR,0
1,2023-05-29,ZHAOWS,15
1,2023-05-30,BUECHO,3
1,2023-05-30,FEJSAK,10
1,2023-05-30,KUREIF,0
1,2023-05-30,MICKUR,0
1,2023-05-30,NIDOKI,0
1,2023-05-30,POLLEU,299
1,2023-05-30,RHIMAR,0
1,2023-05-30,ZHAOWS,12
1,2023-05-31,BUECHO,0
1,2023-05-31,FEJSAK,24
1,2023-05-31,KUREIF,0
1,2023-05-31,MICKUR,4
1,2023-05-31,NIDOKI,0
1,2023-05-31,POLLEU,291
1,2023-05-31,RHIMAR,0
1,2023-05-31,ZHAOWS,43
1,2023-06-01,BUECHO,0
1,2023-06-01,FEJSAK,109
1,2023-06-01,KUREIF,0
1,2023-06-01,MICKUR,244
1,2023-06-01,NIDOKI,0
1,2023-06-01,POLLEU,23
1,2023-06-01,RHIMAR,0
1,2023-06-01,ZHAOWS,1
1,2023-06-02,BUECHO,1
1,2023-06-02,FEJSAK,24
1,2023-06-02,KUREIF,0
1,2023-06-02,MICKUR,134
1,2023-06-02,NIDOKI,0
1,2023-06-02,POLLEU,244
1,2023-06-02,RHIMAR,0
1,2023-06-02,ZHAOWS,3
1,2023-06-03,BUECHO,0
1,2023-06-03,FEJSAK,2
1,2023-06-03,KUREIF,0
1,2023-06-03,MICKUR,57
1,2023-06-03,NIDOKI,0
1,2023-06-03,POLLEU,272
1,2023-06-03,RHIMAR,0
1,2023-06-03,ZHAOWS,11
1,2023-06-04,BUECHO,0
1,2023-06-04,FEJSAK,0
1,2023-06-04,KUREIF,0
1,2023-06-04,MICKUR,0
1,2023-06-04,NIDOKI,0
1,2023-06-04,POLLEU,288
1,2023-06-04,RHIMAR,0
1,2023-06-04,ZHAOWS,7
1,2023-06-05,BUECHO,0
1,2023-06-05,FEJSAK,0
1,2023-06-05,KUREIF,0
1,2023-06-05,MICKUR,0
1,2023-06-05,NIDOKI,0
1,2023-06-05,POLLEU,293
1,2023-06-05,RHIMAR,0
1,2023-06-05,ZHAOWS,35
1,2023-06-06,BUECHO,0
1,2023-06-06,FEJSAK,0
1,2023-06-06,KUREIF,0
1,2023-06-06,MICKUR,3
1,2023-06-06,NIDOKI,0
1,2023-06-06,POLLEU,300
1,2023-06-06,RHIMAR,0
1,2023-06-06,ZHAOWS,44
1,2023-06-07,BUECHO,0
1,2023-06-07,FEJSAK,0
1,2023-06-07,KUREIF,0
1,2023-06-07,MICKUR,0
1,2023-06-07,NIDOKI,0
1,2023-06-07,POLLEU,300
1,2023-06-07,RHIMAR,0
1,2023-06-07,ZHAOWS,17
1,2023-06-08,BUECHO,0
1,2023-06-08,FEJSAK,0
1,2023-06-08,KUREIF,0
1,2023-06-08,MICKUR,0
1,2023-06-08,NIDOKI,0
1,2023-06-08,POLLEU,300
1,2023-06-08,RHIMAR,0
1,2023-06-08,ZHAOWS,30
1,2023-06-09,BUECHO,0
1,2023-06-09,FEJSAK,0
1,2023-06-09,KUREIF,0
1,2023-06-09,MICKUR,0
1,2023-06-09,NIDOKI,0
1,2023-06-09,POLLEU,300
1,2023-06-09,RHIMAR,0
1,2023-06-09,ZHAOWS,34
1,2023-06-10,BUECHO,0
1,2023-06-10,FEJSAK,0
1,2023-06-10,KUREIF,0
1,2023-06-10,MICKUR,0
1,2023-06-10,NIDOKI,0
1,2023-06-10,POLLEU,300
1,2023-06-10,RHIMAR,0
1,2023-06-10,ZHAOWS,38
1,2023-06-11,BUECHO,0
1,2023-06-11,FEJSAK,0
1,2023-06-11,KUREIF,0
1,2023-06-11,MICKUR,0
1,2023-06-11,NIDOKI,0
1,2023-06-11,POLLEU,299
1,2023-06-11,RHIMAR,0
1,2023-06-11,ZHAOWS,48
1,2023-06-12,BUECHO,0
1,2023-06-12,FEJSAK,3
1,2023-06-12,KUREIF,0
1,2023-06-12,MICKUR,0
1,2023-06-12,NIDOKI,0
1,2023-06-12,POLLEU,300
1,2023-06-12,RHIMAR,0
1,2023-06-12,ZHAOWS,72
1,2023-06-13,BUECHO,2
1,2023-06-13,FEJSAK,212
1,2023-06-13,KUREIF,0
1,2023-06-13,MICKUR,208
1,2023-06-13,NIDOKI,0
1,2023-06-13,POLLEU,194
1,2023-06-13,RHIMAR,0
1,2023-06-13,ZHAOWS,36
1,2023-06-14,BUECHO,1
1,2023-06-14,FEJSAK,138
1,2023-06-14,KUREIF,0
1,2023-06-14,MICKUR,246
1,2023-06-14,NIDOKI,0
1,2023-06-14,POLLEU,194
1,2023-06-14,RHIMAR,0
1,2023-06-14,ZHAOWS,18
1,2023-06-15,BUECHO,0
1,2023-06-15,FEJSAK,0
1,2023-06-15,KUREIF,0
1,2023-06-15,MICKUR,21
1,2023-06-15,NIDOKI,3
1,2023-06-15,POLLEU,300
1,2023-06-15,RHIMAR,0
1,2023-06-15,ZHAOWS,12
1,2023-06-16,BUECHO,11
1,2023-06-16,FEJSAK,1
1,2023-06-16,KUREIF,0
1,2023-06-16,MICKUR,14
1,2023-06-16,NIDOKI,18
1,2023-06-16,POLLEU,300
1,2023-06-16,RHIMAR,0
1,2023-06-16,ZHAOWS,3
1,2023-06-17,BUECHO,0
1,2023-06-17,FEJSAK,0
1,2023-06-17,KUREIF,0
1,2023-06-17,MICKUR,2
1,2023-06-17,NIDOKI,9
1,2023-06-17,POLLEU,300
1,2023-06-17,RHIMAR,0
1,2023-06-17,ZHAOWS,28
1,2023-06-18,BUECHO,6
1,2023-06-18,FEJSAK,5
1,2023-06-18,KUREIF,0
1,2023-06-18,MICKUR,12
1,2023-06-18,NIDOKI,4
1,2023-06-18,POLLEU,300
1,2023-06-18,RHIMAR,0
1,2023-06-18,ZHAOWS,14
1,2023-06-19,BUECHO,0
1,2023-06-19,FEJSAK,5
1,2023-06-19,KUREIF,0
1,2023-06-19,MICKUR,7
1,2023-06-19,NIDOKI,1
1,2023-06-19,POLLEU,299
1,2023-06-19,RHIMAR,0
1,2023-06-19,ZHAOWS,9
1,2023-06-20,BUECHO,0
1,2023-06-20,FEJSAK,0
1,2023-06-20,KUREIF,0
1,2023-06-20,MICKUR,2
1,2023-06-20,NIDOKI,0
1,2023-06-20,POLLEU,295
1,2023-06-20,RHIMAR,0
1,2023-06-20,ZHAOWS,7
1,2023-06-21,BUECHO,0
1,2023-06-21,FEJSAK,0
1,2023-06-21,KUREIF,0
1,2023-06-21,MICKUR,0
1,2023-06-21,NIDOKI,0
1,2023-06-21,POLLEU,299
1,2023-06-21,RHIMAR,0
1,2023-06-21,ZHAOWS,0
1,2023-06-22,BUECHO,0
1,2023-06-22,FEJSAK,0
1,2023-06-22,KUREIF,0
1,2023-06-22,MICKUR,0
1,2023-06-22,NIDOKI,0
1,2023-06-22,POLLEU,297
1,2023-06-22,RHIMAR,0
1,2023-06-22,ZHAOWS,3
1,2023-06-23,BUECHO,0
1,2023-06-23,FEJSAK,0
1,2023-06-23,KUREIF,0
1,2023-06-23,MICKUR,0
1,2023-06-23,NIDOKI,0
1,2023-06-23,POLLEU,295
1,2023-06-23,RHIMAR,0
1,2023-06-23,ZHAOWS,13
1,2023-06-24,BUECHO,0
1,2023-06-24,FEJSAK,0
1,2023-06-24,KUREIF,0
1,2023-06-24,MICKUR,1
1,2023-06-24,NIDOKI,0
1,2023-06-24,POLLEU,291
1,2023-06-24,RHIMAR,0
1,2023-06-24,ZHAOWS,16
1,2023-06-25,BUECHO,0
1,2023-06-25,FEJSAK,0
1,2023-06-25,KUREIF,0
1,2023-06-25,MICKUR,0
1,2023-06-25,NIDOKI,0
1,2023-06-25,POLLEU,284
1,2023-06-25,RHIMAR,0
1,2023-06-25,ZHAOWS,20
1,2023-06-26,BUECHO,0
1,2023-06-26,FEJSAK,0
1,2023-06-26,KUREIF,0
1,2023-06-26,MICKUR,0
1,2023-06-26,NIDOKI,0
1,2023-06-26,POLLEU,286
1,2023-06-26,RHIMAR,0
1,2023-06-26,ZHAOWS,2
1,2023-06-27,BUECHO,0
1,2023-06-27,FEJSAK,0
1,2023-06-27,KUREIF,0
1,2023-06-27,MICKUR,0
1,2023-06-27,NIDOKI,0
1,2023-06-27,POLLEU,299
1,2023-06-27,RHIMAR,0
1,2023-06-27,ZHAOWS,0
1,2023-06-28,BUECHO,0
1,2023-06-28,FEJSAK,0
1,2023-06-28,KUREIF,0
1,2023-06-28,MICKUR,6
1,2023-06-28,NIDOKI,0
1,2023-06-28,POLLEU,294
1,2023-06-28,RHIMAR,0
1,2023-06-28,ZHAOWS,29
1,2023-06-29,BUECHO,0
1,2023-06-29,FEJSAK,0
1,2023-06-29,KUREIF,0
1,2023-06-29,MICKUR,1
1,2023-06-29,NIDOKI,0
1,2023-06-29,POLLEU,299
1,2023-06-29,RHIMAR,0
1,2023-06-29,ZHAOWS,0
